name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Cameron Solar II,33.567,-80.699,Solar,South Carolina,Calhoun,45017
Camilla Solar Plant,31.1839,-84.1319,Solar,Georgia,Mitchell,13205
Camp Lejeune Solar,34.7257,-77.3503,Solar,North Carolina,Onslow,37133
Camp Solar Plant,32.9647,-84.5439,Solar,Georgia,Meriwether,13199
Campo Verde Solar,32.7533,-115.7264,Solar,California,Imperial,6025
Canandaigua Solar Array,42.8689,-77.2846,Solar,New York,Ontario,36069
Canandaigua Westbrook Solar Array,42.8691,-77.2845,Solar,New York,Ontario,36069
Candace Solar,35.48699999999999,-78.1922,Solar,North Carolina,Johnston,37101
Canis Major Solar Farm,42.00899999999999,-72.65,Solar,Connecticut,Hartford,9003
Canis Minor Solar Farm,41.893,-72.986,Solar,Connecticut,Litchfield,9005
Cantua Solar Station,36.4251,-120.3435,Solar,California,Fresno,6019
Canyon Del Oro High School Solar,32.374,-110.974,Solar,Arizona,Pima,4019
Capella Community Solar,44.0901,-96.1612,Solar,Minnesota,Pipestone,27117
Caprock Solar 1 LLC,34.9828,-103.3783,Solar,New Mexico,Quay,35037
Carol Jean Solar,36.3161,-80.1444,Solar,North Carolina,Stokes,37169
Carrier Clinic,40.47,-74.685,Solar,New Jersey,Somerset,34035
