name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Johnson County,32.3994,-97.4078,Gas,Texas,Johnson,48251
Johnsonville,36.0278,-87.9861,Gas,Tennessee,Humphreys,47085
Jones,33.5239,-101.7392,Gas,Texas,Lubbock,48303
Jonesboro City Water & Light Plant,35.8486,-90.7254,Gas,Arkansas,Craighead,5031
Juniata Locomotive Shop,40.5333,-78.3841,Gas,Pennsylvania,Blair,42013
Juniper Networks Sunnyvale,37.4069,-122.0269,Gas,California,Santa Clara,6085
Kalamazoo River Generating Station,42.2813,-85.495,Gas,Michigan,Kalamazoo,26077
Kalkaska CT #1,44.6889,-85.2019,Gas,Michigan,Kalkaska,26079
Kamin LLC Wrens Plant,33.2738,-82.4078,Gas,Georgia,Jefferson,13163
Kansas City International,39.2973,-94.6932,Gas,Missouri,Platte,29165
Kaukauna Gas Turbine,44.2762,-88.2654,Gas,Wisconsin,Outagamie,55087
Kaw,39.0867,-94.6514,Gas,Kansas,Wyandotte,20209
Kaweah Delta District Hospital,36.3275,-119.2947,Gas,California,Tulare,6107
Kellogg's - San Jose,37.3564,-121.8719,Gas,California,Santa Clara,6085
Kemper County,32.7976,-88.60600000000002,Gas,Mississippi,Kemper,28069
Kendall County Generation Facility,41.4797,-88.2581,Gas,Illinois,Grundy,17063
Kendall Square Station,42.3633,-71.0792,Gas,Massachusetts,Suffolk,25025
Kenilworth Energy Facility,40.6781,-74.2744,Gas,New Jersey,Union,34039
Kennedy International Airport Cogen,40.6417,-73.7778,Gas,New York,Nassau,36059
Kennett,36.2338,-90.0521,Gas,Missouri,Dunklin,29069
Kern Front Limited,35.5165,-119.0401,Gas,California,Kern,6029
Kern Oil & Refining Co,35.2956,-118.9183,Gas,California,Kern,6029
Kern River Cogeneration,35.4515,-118.9849,Gas,California,Kern,6029
Kern River Eastridge Cogen,35.4406,-118.9617,Gas,California,Kern,6029
Kiamichi Energy Facility,34.6831,-95.9349,Gas,Oklahoma,Pittsburg,40121
Kimberly Clark-Unit 1 2 3,41.5583,-73.4136,Gas,Connecticut,Litchfield,9005
King City Peaking,36.2248,-121.1246,Gas,California,Monterey,6053
King City Power Plant,36.225,-121.1278,Gas,California,Monterey,6053
Kingfisher,35.8575,-97.9277,Gas,Oklahoma,Kingfisher,40073
Kingman Municipal Power and Light Plant,37.3831,-98.0704,Gas,Kansas,Harper,20077
Kingsburg Cogen,36.5397,-119.5794,Gas,California,Fresno,6019
Kinmundy,38.7619,-89.0128,Gas,Illinois,Marion,17121
Kirksville,40.2245,-92.5849,Gas,Missouri,Adair,29001
Klamath Cogeneration Plant,42.1739,-121.8106,Gas,Oregon,Klamath,41035
Klamath Expansion Project,42.1727,-121.8144,Gas,Oregon,Klamath,41035
Kleen Energy Systems Project,41.5532,-72.5969,Gas,Connecticut,Middlesex,9007
Knox Lee,32.3766,-94.6415,Gas,Texas,Rusk,48401
Kyocera America Project,32.8197,-117.1405,Gas,California,San Diego,6073
Kyrene,33.3556,-111.9353,Gas,Arizona,Maricopa,4013
L L Wilkins,34.1845,-90.5627,Gas,Mississippi,Coahoma,28027
L V Sutton Combined Cycle,34.2831,-77.9853,Gas,North Carolina,Brunswick,37019
LCEC Generation LLVC,32.9781,-103.3239,Gas,New Mexico,Lea,35025
LEPA Unit No. 1,29.6911,-91.1928,Gas,Louisiana,St Mary,22101
LSP-Cottage Grove LP,44.7956,-92.9119,Gas,Minnesota,Washington,27163
LSP-Whitewater LP,42.8555,-88.7299,Gas,Wisconsin,Walworth,55127
LSU Cogen,30.4106,-91.1814,Gas,Louisiana,East Baton Rouge,22033
La Luz Energy Center,34.6161,-106.815,Gas,New Mexico,Valencia,35061
La Paloma Generating Plant,35.2956,-119.5919,Gas,California,Kern,6029
LaO Energy Systems,30.3186,-91.2325,Gas,Louisiana,Iberville,22047
Ladysmith,38.0722,-77.5133,Gas,Virginia,Spotsylvania,51177
Lagoon Cogeneration Facility,40.9872,-111.8983,Gas,Utah,Davis,49011
Lagoon Creek,35.6578,-89.3964,Gas,Tennessee,Haywood,47075
Lake Catherine,34.4341,-92.9049,Gas,Arkansas,Hot Spring,5059
Lake Charles Polymers,30.1966,-93.322,Gas,Louisiana,Calcasieu,22019
Lake Forest Hospital,42.2542,-87.8643,Gas,Illinois,Lake,17097
Lake Hubbard,32.8358,-96.5458,Gas,Texas,Dallas,48113
Lake One,34.1772,-118.3147,Gas,California,Los Angeles,6037
Lake Road (MO),39.7246,-94.8773,Gas,Kansas,Doniphan,20043
Lake Road Generating Plant,41.872,-71.8958,Gas,Connecticut,Windham,9015
Lake Side Power Plant,40.3317,-111.7542,Gas,Utah,Utah,49049
Lakefield Junction,43.7984,-94.8415,Gas,Minnesota,Cottonwood,27033
Lakin Municipal,37.942,-101.2499,Gas,Kansas,Kearny,20093
Lamar Power Project,33.6308,-95.59,Gas,Texas,Lamar,48277
Lambie Energy Center,38.2216,-121.8683,Gas,California,Solano,6095
Lange Gas Turbines,44.1203,-103.26,Gas,South Dakota,Pennington,46103
Langley Gulch Power Plant,43.9044,-116.8197,Gas,Idaho,Payette,16075
Lansing BWL REO Town Plant,42.7197,-84.5517,Gas,Michigan,Ingham,26065
Lansing Smith,30.2686,-85.7003,Gas,Florida,Bay,12005
Laredo,27.5667,-99.5089,Gas,Texas,Webb,48479
Larsen Memorial,28.0797,-81.9228,Gas,Florida,Polk,12105
Las Vegas Generating Station,36.2319,-115.1222,Gas,Nevada,Clark,32003
Lauderdale,26.0686,-80.1984,Gas,Florida,Broward,12011
Laurel,42.4305,-97.0908,Gas,Nebraska,Wayne,31179
Lawrence County Station,38.8003,-86.4511,Gas,Indiana,Lawrence,18093
Lawrenceburg Power  LLC,39.0911,-84.8669,Gas,Indiana,Dearborn,18029
Lederle Laboratories,41.0772,-74.0181,Gas,New York,Rockland,36087
Lee Combined Cycle Plant,35.3736,-78.0894,Gas,North Carolina,Wayne,37191
Lee Energy Facility,41.8287,-89.4054,Gas,Illinois,Lee,17103
Leon Creek,29.3525,-98.5761,Gas,Texas,Bexar,48029
Lewis Creek,30.4356,-95.5214,Gas,Texas,Montgomery,48339
Liberty Electric Power Plant,39.8614,-75.3358,Gas,Pennsylvania,Delaware,42045
Lieberman,32.7047,-93.9597,Gas,Louisiana,Caddo,22017
Life Technologies - Pleasanton,37.6439,-121.8842,Gas,California,Alameda,6001
Life Technologies Carlsbad,33.1372,-117.2869,Gas,California,San Diego,6073
Limon Generating Station,39.2038,-103.7005,Gas,Colorado,Lincoln,8073
Lincoln Combustion,35.4317,-81.0347,Gas,North Carolina,Lincoln,37109
Lincoln Generating Facility,41.3933,-87.9436,Gas,Illinois,Will,17197
Linde Wilmington,33.7886,-118.2294,Gas,California,Los Angeles,6037
Linden Cogen Plant,40.6322,-74.2156,Gas,New Jersey,Union,34039
Little Gypsy,30.0051,-90.4617,Gas,Louisiana,St Charles,22089
Live Oak Limited,35.4837,-119.0298,Gas,California,Kern,6029
Livingston Generating Station,45.0304,-84.7308,Gas,Michigan,Otsego,26137
Lockheed Martin Sunnyvale,37.4131,-122.0281,Gas,California,Santa Clara,6085
Lockport Energy Associates LP,43.1619,-78.745,Gas,New York,Niagara,36063
Lodi,38.1466,-121.3005,Gas,California,San Joaquin,6077
Lodi Energy Center,38.0881,-121.3875,Gas,California,San Joaquin,6077
Logan City,41.7258,-111.8433,Gas,Utah,Cache,49005
Loma Linda University Cogen,34.0504,-117.2484,Gas,California,San Bernardino,6071
Lone Star,32.9215,-94.7226,Gas,Texas,Morris,48343
Lonesome Creek Station,47.7967,-103.5786,Gas,North Dakota,McKenzie,38053
Long Beach Generation LLC,33.7641,-118.2248,Gas,California,Los Angeles,6037
Lordsburg Generating,32.3505,-108.698,Gas,New Mexico,Hidalgo,35023
Lorin Industries,43.2166,-86.2144,Gas,Michigan,Muskegon,26121
Los Angeles Refinery Wilmington,33.7686,-118.2867,Gas,California,Los Angeles,6037
Los Esteros Critical Energy Center,37.425,-121.9319,Gas,California,Santa Clara,6085
Los Medanos Energy Center,38.0301,-121.873,Gas,California,Contra Costa,6013
Lost Hills Cogeneration Plant,35.6661,-119.7669,Gas,California,Kern,6029
Lost Pines 1 Power Project,30.1478,-97.2714,Gas,Texas,Bastrop,48021
Louisa Generation Facility,38.1181,-78.2139,Gas,Virginia,Orange,51137
Louisiana 1,30.4922,-91.1864,Gas,Louisiana,West Baton Rouge,22121
Louisiana 2,30.4922,-91.1864,Gas,Louisiana,West Baton Rouge,22121
Louisiana Sugar Refining,30.0497,-90.6839,Gas,Louisiana,St James,22093
Louisiana Tech University Power Plant,32.5256,-92.6497,Gas,Louisiana,Lincoln,22061
Lower Mount Bethel Energy,40.8019,-75.1076,Gas,New Jersey,Warren,34041
Loyola University Health Plant,41.8558,-87.8356,Gas,Illinois,Cook,17031
Luna Energy Facility,32.2993,-107.7834,Gas,New Mexico,Luna,35029
MCAGCC Cogen Plant,34.2372,-116.0542,Gas,California,San Bernardino,6071
MEPI GT Facility,37.2175,-88.8661,Gas,Illinois,Massac,17127
MJMEUC Generating Station #1,39.2511,-91.6401,Gas,Missouri,Audrain,29007
MMSD Jones Island Wastewater,43.0214,-87.9014,Gas,Wisconsin,Milwaukee,55079
MPC Generating,33.8119,-83.6953,Gas,Georgia,Walton,13297
MSC Croswell,43.2664,-82.6192,Gas,Michigan,Sanilac,26151
MTHS Co-Gen Buildings,42.0019,-87.8522,Gas,Illinois,Cook,17031
MTSU Power Co-Gen Plant,35.8514,-86.365,Gas,Tennessee,Rutherford,47149
Macon Energy Center,39.749,-92.3845,Gas,Missouri,Macon,29121
Maddox,32.7142,-103.3015,Gas,New Mexico,Lea,35025
Madelia,44.0501,-94.4178,Gas,Minnesota,Watonwan,27165
Madison,39.4522,-84.4647,Gas,Ohio,Butler,39017
Magic Valley Generating Station,26.3403,-98.19,Gas,Texas,Hidalgo,48215
Magnet Cove,34.4297,-92.8317,Gas,Arkansas,Hot Spring,5059
Magnolia Power Plant,34.835,-89.2026,Gas,Mississippi,Benton,28009
Magnolia Power Project,34.1786,-118.3153,Gas,California,Los Angeles,6037
Main Street (MI),43.7325,-83.4533,Gas,Michigan,Huron,26063
Maine Independence Station,44.8242,-68.7094,Gas,Maine,Penobscot,23019
Malaga Power LLC,36.6697,-119.7404,Gas,California,Fresno,6019
Malburg,33.9986,-118.2219,Gas,California,Los Angeles,6037
Manchester Street,41.8167,-71.4042,Gas,Rhode Island,Providence,44007
Manchief Electric Generating Station,40.2171,-103.685,Gas,Colorado,Morgan,8087
Mandalay,34.2067,-119.2511,Gas,California,Ventura,6111
Mangum,34.8836,-99.5022,Gas,Oklahoma,Greer,40055
Mankato Energy Center,44.1988,-94.003,Gas,Minnesota,Blue Earth,27013
Maquoketa 1,42.0356,-90.665,Gas,Iowa,Jackson,19097
March Point Cogeneration,48.4708,-122.56,Gas,Washington,Skagit,53057
Marcus Hook Energy LP,39.807,-75.4216,Gas,Pennsylvania,Delaware,42045
Marcus Hook Refinery Cogen,39.8103,-75.4281,Gas,Pennsylvania,Delaware,42045
Mariposa Energy Project,37.7892,-121.6019,Gas,California,San Joaquin,6077
Marquette Energy Center,46.566,-87.4372,Gas,Michigan,Marquette,26103
Mars Snackfood US,41.9171,-87.7922,Gas,Illinois,Cook,17031
Mars Wrigley Confectionery US  LLC,40.8625,-74.825,Gas,New Jersey,Warren,34041
Marsh Landing Generating Station,38.0169,-121.765,Gas,California,Contra Costa,6013
Marsh Run Generation Facility,38.5283,-77.7681,Gas,Virginia,Fauquier,51061
Marshall (MI),42.2717,-84.9411,Gas,Michigan,Calhoun,26025
Marshall (MO),39.1228,-93.2064,Gas,Missouri,Saline,29195
Marshall Energy Facility,37.0286,-88.3958,Gas,Kentucky,Marshall,21157
Marshalltown,42.0474,-92.8594,Gas,Iowa,Marshall,19127
Marshalltown Generating Station,42.0433,-92.8728,Gas,Iowa,Marshall,19127
Marshfield Utilities Gas Plant,44.6347,-90.1344,Gas,Wisconsin,Wood,55141
Martin,27.0536,-80.5628,Gas,Florida,Martin,12085
Martinez Refining,38.0169,-122.1117,Gas,California,Contra Costa,6013
Mass Inst Tech Cntrl Utilities/Cogen Plt,42.361,-71.0939,Gas,Massachusetts,Middlesex,25017
Masspower,42.1575,-72.5225,Gas,Massachusetts,Hampden,25013
Maxim,37.4057,-121.9494,Gas,California,Santa Clara,6085
McCartney,37.2484,-93.1708,Gas,Missouri,Greene,29077
McClain Energy Facility,35.2977,-97.5898,Gas,Oklahoma,McClain,40087
McClellan (AR),33.5648,-92.7917,Gas,Arkansas,Ouachita,5103
McClellan (CA),38.6527,-121.3933,Gas,California,Sacramento,6067
McGrath Peaker,34.2056,-119.2469,Gas,California,Ventura,6111
McIntosh,32.3563,-81.1683,Gas,Georgia,Effingham,13103
McIntosh (AL),31.2546,-88.0299,Gas,Alabama,Mobile,1097
McIntosh Combined Cycle Facility,32.3478,-81.1817,Gas,Georgia,Effingham,13103
McKee Run,39.1762,-75.5466,Gas,Delaware,Kent,10001
McKittrick Cogen,35.3161,-119.6597,Gas,California,Kern,6029
McKittrick Limited,35.3195,-119.662,Gas,California,Kern,6029
McMeekin,34.0556,-81.2172,Gas,South Carolina,Lexington,45063
McPherson 2,38.3634,-97.6834,Gas,Kansas,McPherson,20113
McPherson 3,38.3893,-97.6111,Gas,Kansas,McPherson,20113
McWilliams,31.4003,-86.4764,Gas,Alabama,Covington,1039
Mead Rumford Cogen,44.5465,-70.5443,Gas,Maine,Oxford,23017
Meade,37.2852,-100.3324,Gas,Kansas,Meade,20119
Medical Area Total Energy Plant,42.3368,-71.1081,Gas,Massachusetts,Norfolk,25021
Merck Rahway Power Plant,40.6156,-74.2653,Gas,New Jersey,Union,34039
Merl Parr,43.0563,-92.6932,Gas,Iowa,Floyd,19067
Mesquite Generating Station Block 1,33.345,-112.8642,Gas,Arizona,Maricopa,4013
Mesquite Generating Station Block 2,33.345,-112.8642,Gas,Arizona,Maricopa,4013
Metcalf Energy Center,37.2207,-121.7457,Gas,California,Santa Clara,6085
Michigan Power LP,43.9375,-86.425,Gas,Michigan,Mason,26105
Mickleton Station,39.8119,-75.249,Gas,New Jersey,Gloucester,34015
Mid-Georgia Cogeneration Facility,32.4856,-83.6039,Gas,Georgia,Houston,13153
Mid-Set Cogeneration,35.1946,-119.571,Gas,California,Kern,6029
Middletown Coke Company  LLC,39.4722,-84.4014,Gas,Ohio,Butler,39017
Midland Cogeneration Venture,43.5861,-84.2242,Gas,Michigan,Midland,26111
Midlothian Energy Facility,32.4302,-97.0537,Gas,Texas,Johnson,48251
Midulla Generating Station,27.6417,-81.9625,Gas,Florida,Hardee,12049
Midway Peaking LLC,36.6541,-120.5797,Gas,California,Fresno,6019
Midway Sunset Cogen,35.2269,-119.6294,Gas,California,Kern,6029
Milam Gas Recovery,38.6603,-90.1317,Gas,Illinois,Madison,17119
Milan,41.8944,-76.5828,Gas,Pennsylvania,Bradford,42015
Miles City GT,46.4112,-105.7953,Gas,Montana,Custer,30017
Milford Power LP,42.1294,-71.5115,Gas,Massachusetts,Worcester,25027
Milford Power Project,41.2244,-73.0997,Gas,Connecticut,New Haven,9009
Mill Creek (SC),35.1597,-81.4306,Gas,North Carolina,Cleveland,37045
Millcreek Power Generation,37.1121,-113.5166,Gas,Utah,Washington,49053
Millennium Power,42.1123,-72.0151,Gas,Massachusetts,Worcester,25027
MillerCoors Irwindale Brewery,34.1217,-117.9383,Gas,California,Los Angeles,6037
Milton L Kapp,41.8081,-90.2336,Gas,Iowa,Clinton,19045
Minneapolis City of,39.1194,-97.7086,Gas,Kansas,Ottawa,20143
Minnesota River,44.7952,-93.581,Gas,Minnesota,Carver,27019
Mint Farm Generating Station,46.1388,-122.9855,Gas,Washington,Cowlitz,53015
Mira Loma Peaker,34.0053,-117.5604,Gas,California,Riverside,6065
Miramar Energy Facility,32.8769,-117.1664,Gas,California,San Diego,6073
Mississippi Baptist Medical Center,32.3133,-90.1797,Gas,Mississippi,Hinds,28049
Moline,41.51,-90.534,Gas,Illinois,Rock Island,17161
Mon Valley Works,40.3925,-79.8564,Gas,Pennsylvania,Allegheny,42003
Mondelez Global LLC,42.3156,-89.0356,Gas,Illinois,Winnebago,17201
Monroe Community College Plant,43.1039,-77.6103,Gas,New York,Monroe,36055
Monroe Generating Station,34.9858,-80.506,Gas,North Carolina,Union,37179
Mont Belvieu Cogeneration Unit,29.8381,-94.9007,Gas,Texas,Chambers,48071
Montana Power Station,31.8239,-106.2119,Gas,Texas,El Paso,48141
Montefieor Medical Center Moses Division,40.8814,-73.8803,Gas,New York,Bronx,36005
Montpelier Electric Generating Station,40.6206,-85.3057,Gas,Indiana,Blackford,18009
Mooreland,36.4372,-99.2254,Gas,Oklahoma,Woodward,40153
Mooseheart Power House,41.8244,-88.3331,Gas,Illinois,Kane,17089
Morgan Creek,32.3358,-100.9156,Gas,Texas,Mitchell,48335
Morgan Energy Center,34.6397,-87.0639,Gas,Alabama,Morgan,1103
Morris Cogeneration LLC,41.4119,-88.3328,Gas,Illinois,Grundy,17063
Morton Salt Rittman,40.9692,-81.7756,Gas,Ohio,Wayne,39169
Moselle,31.528,-89.3004,Gas,Mississippi,Jones,28067
Motiva Enterprises Port Arthur Refinery,29.8885,-93.951,Gas,Texas,Jefferson,48245
Mountain Creek,32.7231,-96.9358,Gas,Texas,Dallas,48113
Mountainview Generating Station,34.0818,-117.2418,Gas,California,San Bernardino,6071
Mulberry Cogeneration Facility,27.8489,-81.8775,Gas,Florida,Polk,12105
Municipal Cogen Plant,33.8247,-116.5106,Gas,California,Riverside,6065
Municipal Power Plant,42.8129,-86.0335,Gas,Michigan,Ottawa,26139
Murray Gill,37.5967,-97.4136,Gas,Kansas,Sedgwick,20173
Murray Turbine,40.67,-111.89,Gas,Utah,Salt Lake,49035
Museum of Science and Industry,41.7906,-87.5828,Gas,Illinois,Cook,17031
Mustang,35.4699,-97.675,Gas,Oklahoma,Oklahoma,40109
Mustang Station,32.9728,-102.7417,Gas,Texas,Yoakum,48501
Mustang Station Unit 4,32.9746,-102.7436,Gas,Texas,Yoakum,48501
Mystic Generating Station,42.3908,-71.0675,Gas,Massachusetts,Middlesex,25017
NAEA Lakewood LLC,40.0613,-74.1686,Gas,New Jersey,Ocean,34029
NAEA Ocean Peaking Power LLC,40.0633,-74.1672,Gas,New Jersey,Ocean,34029
NAFTA Region Olefins Complex Cogen Fac,29.9543,-93.8836,Gas,Texas,Jefferson,48245
NCSU Cates Cogeneration Plant,35.784,-78.6747,Gas,North Carolina,Wake,37183
NECCO Co-Generation,42.4137,-71.0022,Gas,Massachusetts,Suffolk,25025
NEO Freehold Gen LLC,40.2448,-74.2547,Gas,New Jersey,Monmouth,34025
NIH Cogeneration Facility,39.0,-77.0939,Gas,Maryland,Montgomery,24031
NRG Energy Center Dover,39.1495,-75.5473,Gas,Delaware,Kent,10001
NRG Energy San Diego,32.7149,-117.1689,Gas,California,San Diego,6073
NRG Rockford I,42.2386,-89.1012,Gas,Illinois,Winnebago,17201
NRG Rockford II Energy Center,42.2383,-89.1011,Gas,Illinois,Winnebago,17201
NRG Sterlington Power,32.6889,-92.0811,Gas,Louisiana,Ouachita,22073
NTC/MCRD Energy Facility,32.7353,-117.2083,Gas,California,San Diego,6073
Napoleon Peaking Station,41.4079,-84.1095,Gas,Ohio,Henry,39069
Narrows Gas Turbines Generating,40.6486,-74.0208,Gas,New York,Kings,36047
Nassau Energy Corp,40.7264,-73.5892,Gas,New York,Nassau,36059
Naval Hospital Medical Center,32.7261,-117.1464,Gas,California,San Diego,6073
Naval Station Energy Facility,32.6793,-117.1224,Gas,California,San Diego,6073
Navy Yard Peaker Station,39.8902,-75.1855,Gas,New Jersey,Gloucester,34015
Nebo Power Station,40.0614,-111.7294,Gas,Utah,Utah,49049
Nebraska City # 1,40.6806,-95.8475,Gas,Nebraska,Otoe,31131
Nebraska City # 2,40.6661,-95.8683,Gas,Nebraska,Otoe,31131
Neil Simpson Gas Turbine #2,44.285,-105.3786,Gas,Wyoming,Campbell,56005
Nelson Energy Center,41.7744,-89.6072,Gas,Illinois,White,17193
Nevada Cogen Assoc#1 GarnetVly,36.3432,-114.9207,Gas,Nevada,Clark,32003
Nevada Cogen Associates 2 Black Mountain,36.2253,-114.8783,Gas,Nevada,Clark,32003
New Castle Plant,40.9379,-80.369,Gas,Pennsylvania,Lawrence,42073
New Covert Generating Facility,42.3224,-86.2937,Gas,Michigan,Van Buren,26159
New Hampton,43.0689,-92.3201,Gas,Iowa,Chickasaw,19037
New Haven Harbor,41.284,-72.9043,Gas,Connecticut,New Haven,9009
New Mexico State University,32.1648,-106.4513,Gas,New Mexico,Dona Ana,35013
New Prague,44.5431,-93.5731,Gas,Minnesota,Le Sueur,27079
New Roads,30.7261,-91.3683,Gas,Louisiana,West Feliciana,22125
New York University Central Plant,40.7899,-73.9233,Gas,New York,New York,36061
New-Indy Ontario Mill,34.0454,-117.5402,Gas,California,Riverside,6065
Newark America Mill,42.56100000000001,-71.8488,Gas,Massachusetts,Worcester,25027
Newark Bay Cogeneration Partnership LP,40.7197,-74.13,Gas,New Jersey,Hudson,34017
Newark Energy Center,40.7072,-74.1258,Gas,New Jersey,Hudson,34017
Newgulf Cogen,29.2639,-95.8997,Gas,Texas,Wharton,48481
Newington,43.1,-70.7908,Gas,Maine,York,23031
Newman,31.9836,-106.4318,Gas,New Mexico,Dona Ana,35013
Newman (PA),40.014,-75.0528,Gas,New Jersey,Burlington,34005
Nichols,35.2834,-101.7464,Gas,Texas,Potter,48375
Nikiski Co-Generation,60.6765,-151.3777,Gas,Alaska,Kenai Peninsula,2122
Niland Gas Turbine Plant,33.2388,-115.5045,Gas,California,Imperial,6025
Nine Mile Gas Processing Plant,35.9408,-99.3033,Gas,Oklahoma,Dewey,40043
Nine Mile Point,29.9472,-90.1458,Gas,Louisiana,Jefferson,22051
Nine Springs,43.0386,-89.3586,Gas,Wisconsin,Dane,55025
Noblesville,40.0969,-85.9714,Gas,Indiana,Hamilton,18057
Nodaway,40.2877,-94.7913,Gas,Missouri,Nodaway,29147
North 1st,40.7171,-73.9664,Gas,New York,Queens,36081
North Chicago Energy Center,42.3064,-87.8519,Gas,Illinois,Lake,17097
North Denver,40.5988,-98.3886,Gas,Nebraska,Adams,31001
North Island Energy Facility,32.7052,-117.1897,Gas,California,San Diego,6073
North Loop,32.401,-111.1262,Gas,Arizona,Pima,4019
North Midway Cogen,35.2761,-119.5986,Gas,California,Kern,6029
North Ninth Street,41.9093,-89.0498,Gas,Illinois,Ogle,17141
Northeast (IN),38.0211,-87.5172,Gas,Indiana,Vanderburgh,18163
Northeast (MI),42.45,-83.0381,Gas,Michigan,Macomb,26099
Northeast (WA),47.7351,-117.3705,Gas,Washington,Spokane,53063
Northeastern,36.4317,-95.7008,Gas,Oklahoma,Rogers,40131
Northeastern Illinois University Cogen,41.9811,-87.7192,Gas,Illinois,Cook,17031
Northport,40.9236,-73.3423,Gas,New York,Suffolk,36103
Northwest Community Hospital,42.0678,-87.9935,Gas,Illinois,Cook,17031
Norton Powerhouse,42.3096,-71.8052,Gas,Massachusetts,Worcester,25027
Notch Cliff,39.4217,-76.5087,Gas,Maryland,Baltimore,24005
Nueces Bay,27.8194,-97.4192,Gas,Texas,Nueces,48355
O H Hutchings,39.6088,-84.2921,Gas,Ohio,Montgomery,39113
O W Sommers,29.3081,-98.3242,Gas,Texas,Bexar,48029
OBP Cogen,40.7549,-73.9832,Gas,New York,New York,36061
OLS Energy Chino,33.9896,-117.6809,Gas,California,San Bernardino,6071
Oak Point Cogen,29.812,-90.0084,Gas,Louisiana,Plaquemines,22075
Oakdale Renewable Energy Plant,41.7053,-91.6033,Gas,Iowa,Johnson,19103
Oberlin (KS),39.8217,-100.5289,Gas,Kansas,Decatur,20039
Oberlin (OH),41.2836,-82.2194,Gas,Ohio,Lorain,39093
Ocean State Power,42.0097,-71.6689,Gas,Rhode Island,Providence,44007
Ocean State Power II,42.0099,-71.6701,Gas,Rhode Island,Providence,44007
Ocotillo,33.4225,-111.9122,Gas,Arizona,Maricopa,4013
Odessa-Ector Power Plant,31.8403,-102.3264,Gas,Texas,Ector,48135
Oklahoma Cogeneration Project,35.4397,-97.625,Gas,Oklahoma,Oklahoma,40109
Oleander Power Project LP,28.3661,-80.7947,Gas,Florida,Brevard,12009
Olive,34.1764,-118.3147,Gas,California,Los Angeles,6037
Olive View Medical Center,34.3262,-118.4448,Gas,California,Los Angeles,6037
One Market Plaza,37.7933,-122.3942,Gas,California,San Francisco,6075
Oneta Energy Center,36.0119,-95.6967,Gas,Oklahoma,Wagoner,40145
Ontelaunee Energy Center,40.4219,-75.9356,Gas,Pennsylvania,Berks,42011
Opryland USA,36.2114,-86.6944,Gas,Tennessee,Davidson,47037
Optim Energy Altura Cogen LLC,29.8161,-95.1077,Gas,Texas,Harris,48201
Orange Cogeneration Facility,27.8708,-81.8251,Gas,Florida,Polk,12105
Orange Grove Peaking Facility,33.3594,-117.1114,Gas,California,San Diego,6073
Orchard Park,39.9109,-77.6667,Gas,Pennsylvania,Franklin,42055
Oregon Clean Energy Center,41.6679,-83.4437,Gas,Ohio,Lucas,39095
Oregon State University Energy Center,44.5643,-123.2891,Gas,Oregon,Benton,41003
Orlando Cogen LP,28.4426,-81.4123,Gas,Florida,Orange,12095
Ormond Beach,34.1292,-119.1689,Gas,California,Ventura,6111
Oroville Cogeneration LP,39.492,-121.5628,Gas,California,Butte,6007
Osage (IA),43.2797,-92.8106,Gas,Iowa,Mitchell,19131
Osage City,38.6332,-95.8277,Gas,Kansas,Osage,20139
Osawatomie,38.5322,-94.9026,Gas,Kansas,Miami,20121
Osceola (FL),28.1289,-81.0978,Gas,Florida,Osceola,12097
Osprey Energy Center Power Plant,28.0525,-81.8083,Gas,Florida,Polk,12105
Osprey Point RES,39.0592,-87.5061,Gas,Indiana,Sullivan,18153
Otsego Mill Power Plant,42.4628,-85.6961,Gas,Michigan,Allegan,26005
Ottawa,38.6156,-95.2797,Gas,Kansas,Franklin,20059
Ouachita,32.7061,-92.0683,Gas,Louisiana,Ouachita,22073
Owatonna,44.0833,-93.23,Gas,Minnesota,Steele,27147
Oxford (NE),40.2581,-99.6108,Gas,Nebraska,Furnas,31065
Oxnard,34.196,-119.1667,Gas,California,Ventura,6111
Oxnard Paper Mill,34.1414,-119.1831,Gas,California,Ventura,6111
Oyster Creek Unit VIII,28.9802,-95.342,Gas,Texas,Brazoria,48039
P L Bartow,27.8595,-82.6018,Gas,Florida,Pinellas,12103
P Plant,32.8947,-117.1981,Gas,California,San Diego,6073
PCA  Filer City Mill,44.2133,-86.2867,Gas,Michigan,Manistee,26101
PE Berkeley,37.8703,-122.2634,Gas,California,Alameda,6001
PPG Plant C Caustic,30.2264,-93.2938,Gas,Louisiana,Calcasieu,22019
PPG Powerhouse C,30.2261,-93.2952,Gas,Louisiana,Calcasieu,22019
PPS Power Plant No 1,37.0339,-88.6159,Gas,Kentucky,McCracken,21145
PSEG Burlington Generating Station,40.0766,-74.8792,Gas,New Jersey,Burlington,34005
PSEG Essex Generating Station,40.7372,-74.1206,Gas,New Jersey,Hudson,34017
PSEG Kearny Generating Station,40.7373,-74.0965,Gas,New Jersey,Hudson,34017
PSEG Linden Generating Station,40.6217,-74.2072,Gas,New York,Richmond,36085
PSEG Sewaren Generating Station,40.5558,-74.2469,Gas,New Jersey,Middlesex,34023
Pacific Ethanol Stockton Cogen Plant,37.9418,-121.3383,Gas,California,San Joaquin,6077
Packaging of America Tomahawk Mill,45.4431,-89.7342,Gas,Wisconsin,Lincoln,55069
Paddys Run,38.2236,-85.8417,Gas,Kentucky,Jefferson,21111
Palomar Energy,33.1197,-117.1178,Gas,California,San Diego,6073
