name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Scanlon,46.7091,-92.4217,Hydro,Minnesota,Carlton,27017
Schaghticoke,42.8992,-73.5989,Hydro,New York,Saratoga,36091
School Street,42.785,-73.708,Hydro,New York,Albany,36001
Schoolfield Dam,36.5768,-79.4325,Hydro,Virginia,Danville City,51590
Schuylerville,43.0968,-73.5821,Hydro,New York,Saratoga,36091
Scotland Dam,41.6651,-72.1221,Hydro,Connecticut,Windham,9015
Scott Flat,39.2721,-120.9325,Hydro,California,Nevada,6057
Sears Hydroelectric Plant,41.4614,-90.5803,Hydro,Illinois,Rock Island,17161
Searsburg,42.8708,-72.9273,Hydro,Vermont,Windham,50025
Secord,44.0411,-84.3418,Hydro,Michigan,Gladwin,26051
Selis Ksanka Qlispe,47.6777,-114.2339,Hydro,Montana,Lake,30047
Seminoe,42.1561,-106.9085,Hydro,Wyoming,Carbon,56007
Seneca Falls Hydroelectric Project,42.9153,-76.7867,Hydro,New York,Seneca,36099
Seneca Generation LLC,41.8389,-79.0056,Hydro,Pennsylvania,Warren,42123
Sepulveda Canyon,34.0969,-118.4795,Hydro,California,Los Angeles,6037
Sewalls,43.9775,-75.8942,Hydro,New York,Jefferson,36045
Shasta,40.7175,-122.4223,Hydro,California,Shasta,6089
Shavano Falls Hydro,38.492,-108.0023,Hydro,Colorado,Montrose,8085
Shavano Falls Hydro Drop 4,38.4505,-107.7767,Hydro,Colorado,Montrose,8085
Shawmut,44.6295,-69.5835,Hydro,Maine,Somerset,23025
Sheldon Springs Hydroelectric,44.9108,-72.9736,Hydro,Vermont,Franklin,50011
Shepaug,41.4484,-73.2953,Hydro,Connecticut,Fairfield,9001
Sherman,42.7297,-72.9303,Hydro,Massachusetts,Franklin,25011
Sherman Island,43.2797,-73.7094,Hydro,New York,Warren,36113
Shoshone (CO),39.5701,-107.2269,Hydro,Colorado,Garfield,8045
Shoshone (WY),44.5029,-109.1812,Hydro,Wyoming,Park,56029
Shoshone Falls,42.5975,-114.4033,Hydro,Idaho,Twin Falls,16083
Sibley Mill,33.4879,-81.9925,Hydro,Georgia,Richmond,13245
Sidney A Murray Jr Hydroelectric,31.088,-91.6189,Hydro,Louisiana,Avoyelles,22009
Silver Lake (VT),43.8986,-73.0531,Hydro,Vermont,Rutland,50021
Silvis,55.3814,-131.5178,Hydro,Alaska,Ketchikan Gateway,2130
Sinclair Dam,33.1403,-83.2028,Hydro,Georgia,Baldwin,13009
Siphon Drop Power Plant,32.7792,-114.6344,Hydro,Arizona,Yuma,4027
Siphon Power Project,44.033,-121.3297,Hydro,Oregon,Deschutes,41017
Site 980 65,37.0568,-119.8997,Hydro,California,Madera,6039
Skelton,43.5708,-70.5583,Hydro,Maine,York,23031
Skookumchuck,46.7844,-122.7197,Hydro,Washington,Thurston,53067
Slate Creek,40.9769,-122.4563,Hydro,California,Siskiyou,6093
Slide Creek,43.2939,-122.4728,Hydro,Oregon,Lane,41039
Sly Creek,39.5804,-121.1195,Hydro,California,Yuba,6115
Smallwood,43.9599,-84.336,Hydro,Michigan,Gladwin,26051
Smith (NH),44.4695,-71.1781,Hydro,New Hampshire,Coos,33007
Smith (VT),43.9921,-72.1282,Hydro,New Hampshire,Grafton,33009
Smith Mountain,37.0413,-79.5356,Hydro,Virginia,Franklin,51067
Smithland Hydroelectric Plant,37.1696,-88.4195,Hydro,Kentucky,Livingston,21139
Snake Creek,40.5449,-111.5029,Hydro,Utah,Wasatch,49051
Snettisham,58.1415,-133.737,Hydro,Alaska,Juneau,2110
Snoqualmie,47.5401,-121.837,Hydro,Washington,King,53033
Snoqualmie 2,47.5445,-121.8414,Hydro,Washington,King,53033
Snowden,37.5736,-79.3715,Hydro,Virginia,Rockbridge,51163
Soda,42.6446,-111.6967,Hydro,Idaho,Caribou,16029
Soda Springs,43.3061,-122.5014,Hydro,Oregon,Lane,41039
Soft Maple,43.9206,-75.2433,Hydro,New York,Lewis,36049
Solomon Gulch,61.0828,-146.3033,Hydro,Alaska,Valdez-Cordova,2261
Somersworth Lower Great Dam,43.2511,-70.8408,Hydro,New Hampshire,Strafford,33017
South,40.3954,-121.8792,Hydro,California,Shasta,6089
South Canal Hydro-1,38.4833,-107.755,Hydro,Colorado,Montrose,8085
South Canal Hydro-3,38.4703,-107.7714,Hydro,Colorado,Montrose,8085
South Consolidated,33.4665,-111.7811,Hydro,Arizona,Maricopa,4013
South Dry Creek Hydro,45.2063,-109.1652,Hydro,Montana,Carbon,30009
South Fork Tolt,47.6992,-121.7833,Hydro,Washington,King,53033
South Forks Hydro,42.4937,-114.3102,Hydro,Idaho,Twin Falls,16083
South Glens Falls Hydroelectric,43.3044,-73.6399,Hydro,New York,Warren,36113
South Holston,36.5232,-82.0902,Hydro,Tennessee,Sullivan,47163
Spanish Fork,40.08,-111.6048,Hydro,Utah,Utah,49049
Spaulding 1,39.3246,-120.6448,Hydro,California,Sierra,6091
Spaulding 2,39.3246,-120.6454,Hydro,California,Sierra,6091
Spaulding 3,39.3377,-120.6355,Hydro,California,Sierra,6091
Spearfish Hydro,44.4783,-103.8547,Hydro,South Dakota,Lawrence,46081
Spencer Hydro,42.8093,-98.6563,Hydro,Nebraska,Boyd,31015
Spicer Meadow Project,38.3914,-120.0008,Hydro,California,Calaveras,6009
Spier Falls,43.2339,-73.7556,Hydro,New York,Saratoga,36091
Spillway,33.4538,-80.164,Hydro,South Carolina,Berkeley,45015
Spirit Mountain,44.5127,-109.1299,Hydro,Wyoming,Park,56029
Sprague Hydro,42.5014,-120.9894,Hydro,Oregon,Lake,41037
Spring Creek,40.6281,-122.4675,Hydro,California,Shasta,6089
Spring Gap,38.1865,-120.1117,Hydro,California,Tuolumne,6109
Springville Hydroelectric,34.2253,-119.0858,Hydro,California,Ventura,6111
Squa Pan Hydro Station,46.5565,-68.3255,Hydro,Maine,Aroostook,23003
St Croix Falls,45.4117,-92.6469,Hydro,Wisconsin,Polk,55095
St Stephen,33.4261,-79.93,Hydro,South Carolina,Berkeley,45015
Stairs,40.6236,-111.7533,Hydro,Utah,Salt Lake,49035
Stampede,39.4704,-120.1046,Hydro,Nevada,Washoe,32031
Stanislaus,38.139,-120.3703,Hydro,California,Calaveras,6009
Stevens Creek,33.5626,-82.0512,Hydro,Georgia,Columbia,13073
Stevens Mills Hydroelectric Project,43.4461,-71.6444,Hydro,New Hampshire,Merrimack,33013
Stevens Point,44.5153,-89.585,Hydro,Wisconsin,Portage,55097
Stevenson,41.3833,-73.1714,Hydro,Connecticut,New Haven,9009
Stewart Mountain,33.5661,-111.536,Hydro,Arizona,Pinal,4021
Stewarts Bridge,43.2978,-73.8853,Hydro,New York,Saratoga,36091
Stiles,44.8747,-88.1586,Hydro,Wisconsin,Oconto,55083
Stillwater B,44.9127,-68.6838,Hydro,Maine,Penobscot,23019
Stillwater Hydro Electric Project,42.9375,-73.6544,Hydro,New York,Saratoga,36091
Stillwater Hydro Station,44.9094,-68.6833,Hydro,Maine,Penobscot,23019
Stillwater Reservoir Hydro,43.8974,-75.04,Hydro,New York,Lewis,36049
Stockton Hydro,37.6936,-93.7691,Hydro,Missouri,Cedar,29039
Stone Creek,45.0811,-121.8866,Hydro,Oregon,Clackamas,41005
Stony Gorge,39.5869,-122.5332,Hydro,California,Glenn,6021
Strawberry Creek,42.9051,-110.8934,Hydro,Wyoming,Lincoln,56023
Strontia Springs Hydro Plant,39.4326,-105.1263,Hydro,Colorado,Douglas,8035
Sturgeon,41.8482,-74.0467,Hydro,New York,Ulster,36111
Stuyvesant Falls,42.3514,-73.7339,Hydro,New York,Columbia,36021
Sugarloaf Hydro Plant,39.2527,-106.3748,Hydro,Colorado,Lake,8065
Sullivan,45.354,-122.619,Hydro,Oregon,Clackamas,41005
Summer Falls Power Plant,47.5025,-119.2917,Hydro,Washington,Grant,53025
Superior Falls,46.5646,-90.4161,Hydro,Wisconsin,Iron,55051
Swan Falls,43.2435,-116.3791,Hydro,Idaho,Owyhee,16073
Swan Lake,55.6152,-131.3561,Hydro,Alaska,Ketchikan Gateway,2130
Swift 1,46.0608,-122.2017,Hydro,Washington,Clark,53011
Swift 2,46.0594,-122.2594,Hydro,Washington,Clark,53011
Swift Creek,42.7284,-110.9166,Hydro,Wyoming,Lincoln,56023
Swinging Bridge 2,41.5717,-74.7828,Hydro,New York,Sullivan,36105
Sylvan,46.305,-94.3775,Hydro,Minnesota,Crow Wing,27035
TP 4,29.5481,-97.9996,Hydro,Texas,Guadalupe,48187
Table Rock,36.597,-93.3086,Hydro,Missouri,Taney,29213
Tacoma,37.5237,-107.7828,Hydro,Colorado,La Plata,8067
Taftville,41.5725,-72.0458,Hydro,Connecticut,New London,9011
Tallassee Hydro Project,33.9892,-83.4984,Hydro,Georgia,Oconee,13219
Tallulah Falls,34.7313,-83.3755,Hydro,Georgia,Rabun,13241
Tannery Island Power,43.98,-75.6131,Hydro,New York,Jefferson,36045
Taum Sauk,37.5208,-90.8347,Hydro,Missouri,Reynolds,29179
Taylor Draw Hydroelectric Facility,40.1063,-108.7112,Hydro,Colorado,Rio Blanco,8103
Taylorville,43.927,-75.3219,Hydro,New York,Lewis,36049
Temescal,33.8343,-117.4971,Hydro,California,Riverside,6065
Tenkiller Ferry,35.595,-95.0511,Hydro,Oklahoma,Sequoyah,40135
Tennessee Creek,35.2139,-83.0028,Hydro,North Carolina,Jackson,37099
Tenth Street,41.539,-72.0509,Hydro,Connecticut,New London,9011
Terminus Hydroelectric Project,36.4156,-119.0069,Hydro,California,Tulare,6107
Terror Lake Microgrid,57.6861,-152.895,Hydro,Alaska,Kodiak Island,2150
Terrora,34.7504,-83.4063,Hydro,Georgia,Rabun,13241
Tesla,38.9737,-104.9011,Hydro,Colorado,El Paso,8041
Texon Hydroelectric Project,42.2214,-72.8596,Hydro,Massachusetts,Hampshire,25015
The Dalles,45.614,-121.1346,Hydro,Washington,Klickitat,53039
Theresa Plant,44.2174,-75.7952,Hydro,New York,Jefferson,36045
Thermalito,39.5149,-121.6301,Hydro,California,Butte,6007
Thermalito Diverson Dam,39.5287,-121.5464,Hydro,California,Butte,6007
Thompson Falls,47.5932,-115.3582,Hydro,Montana,Sanders,30089
Thomson,46.655,-92.3333,Hydro,Minnesota,Carlton,27017
Thornapple,45.4111,-91.2183,Hydro,Wisconsin,Rusk,55107
Thorpe,35.234,-83.1254,Hydro,North Carolina,Jackson,37099
Thousand Springs,42.7405,-114.8367,Hydro,Idaho,Gooding,16047
Three Forks Water Power Project,40.1998,-123.5231,Hydro,California,Humboldt,6023
Thundermist Hydro,41.999,-71.5174,Hydro,Rhode Island,Providence,44007
Thurlow Dam,32.5354,-85.8876,Hydro,Alabama,Elmore,1051
Tiber Dam Hydroelectric Plant,48.31800000000001,-111.1018,Hydro,Montana,Liberty,30051
Tieton Dam Hydro Electric Project,46.658,-121.1287,Hydro,Washington,Yakima,53077
Tiger Creek,38.4493,-120.4926,Hydro,California,Amador,6005
Tillery,35.2067,-80.0648,Hydro,North Carolina,Stanly,37167
Tims Ford,35.1967,-86.2783,Hydro,Tennessee,Moore,47127
Toadtown,39.8935,-121.5934,Hydro,California,Butte,6007
Toketee Falls,43.2727,-122.4475,Hydro,Oregon,Lane,41039
Toledo Bend,31.1735,-93.5659,Hydro,Louisiana,Vernon,22115
Tomahawk,45.4411,-89.7306,Hydro,Wisconsin,Lincoln,55069
Towaoc,37.4295,-108.5749,Hydro,Colorado,Montezuma,8083
Townsend Hydro,40.7335,-80.3148,Hydro,Pennsylvania,Beaver,42007
Trego,45.9479,-91.8884,Hydro,Wisconsin,Washburn,55129
Trenton Falls,43.2758,-75.1567,Hydro,New York,Oneida,36065
Tri-County Water Hydropower Project,38.2392,-107.7581,Hydro,Colorado,Ouray,8091
Trinity,40.7973,-122.7626,Hydro,California,Trinity,6105
Tuckasegee,35.247,-83.1281,Hydro,North Carolina,Jackson,37099
Tuckertown Hydro,35.4856,-80.1758,Hydro,North Carolina,Stanly,37167
Tugalo,34.7133,-83.3519,Hydro,Georgia,Stephens,13257
Tulare Success Power Project,36.0586,-118.9241,Hydro,California,Tulare,6107
Tule River,36.1631,-118.7071,Hydro,California,Tulare,6107
Tulloch,37.8761,-120.605,Hydro,California,Calaveras,6009
Tunnel 1 Power Project,43.642,-117.2327,Hydro,Idaho,Owyhee,16073
Turlock Lake,37.6115,-120.5947,Hydro,California,Stanislaus,6099
Turnbull Hydro,47.6053,-112.0969,Hydro,Montana,Teton,30099
Turner Shoals,35.3348,-82.1864,Hydro,North Carolina,Polk,37149
Turners Falls,42.608,-72.5615,Hydro,Massachusetts,Franklin,25011
Tuxedo,35.245,-82.3894,Hydro,North Carolina,Henderson,37089
Twin Branch,41.665,-86.1322,Hydro,Indiana,St Joseph,18141
Twin Cities Hydro LLC,44.9156,-93.1994,Hydro,Minnesota,Dakota,27037
Twin Falls (ID),42.5892,-114.3553,Hydro,Idaho,Twin Falls,16083
Twin Falls (WI),45.8728,-88.0708,Hydro,Michigan,Dickinson,26043
Twin Falls Hydro,47.4446,-121.6878,Hydro,Washington,King,53033
Twin Reservoirs,46.0883,-118.2547,Hydro,Washington,Walla Walla,53071
Tyee Lake Hydroelectric Facility,56.2164,-131.5043,Hydro,Alaska,Ketchikan Gateway,2130
Uintah,40.5381,-110.0661,Hydro,Utah,Duchesne,49013
Union Falls,44.5107,-73.9131,Hydro,New York,Essex,36031
Union Valley,38.8643,-120.4443,Hydro,California,El Dorado,6017
Unit 4,39.5441,-111.4187,Hydro,Utah,Sanpete,49039
Upper Androscoggin,44.088,-70.2124,Hydro,Maine,Androscoggin,23001
Upper Baker,48.649,-121.6907,Hydro,Washington,Snohomish,53061
Upper Barker,44.0869,-70.2293,Hydro,Maine,Androscoggin,23001
Upper Beaver,38.2683,-112.4806,Hydro,Utah,Beaver,49001
Upper Beaver Falls Project,43.8836,-75.4281,Hydro,New York,Lewis,36049
Upper Dawson,37.6508,-120.4706,Hydro,California,Stanislaus,6099
Upper Falls,47.6544,-117.4189,Hydro,Washington,Spokane,53063
Upper Gorge,37.546,-118.59,Hydro,California,Inyo,6027
Upper Malad,42.8643,-114.8855,Hydro,Idaho,Gooding,16047
Upper Mechanicville,42.9126,-73.6805,Hydro,New York,Saratoga,36091
Upper Molina,39.1438,-108.0048,Hydro,Colorado,Delta,8029
Upper Pacolet Hydro,34.9214,-81.7456,Hydro,South Carolina,Spartanburg,45083
Upper Power Plant,43.5527,-112.051,Hydro,Idaho,Bonneville,16019
Upper Salmon A,42.7674,-114.9247,Hydro,Idaho,Gooding,16047
Upper Salmon B,42.7664,-114.9082,Hydro,Idaho,Gooding,16047
Upper Sterling,41.7871,-89.6775,Hydro,Illinois,White,17193
Upriver Dam Hydro Plant,47.6822,-117.3319,Hydro,Washington,Spokane,53063
Vallecito Hydroelectric,37.3777,-107.5787,Hydro,Colorado,La Plata,8067
Valley Falls Hydroelectric Facility,42.9044,-73.5625,Hydro,New York,Saratoga,36091
Valley View,33.9001,-117.829,Hydro,California,Orange,6059
Varick,43.4486,-76.5056,Hydro,New York,Oswego,36075
Venice Hydro,34.0114,-118.4168,Hydro,California,Los Angeles,6037
Verdi,39.3125,-119.585,Hydro,Nevada,Storey,32029
Vernon Dam,42.7717,-72.5146,Hydro,New Hampshire,Cheshire,33005
Victoria Dam,46.6964,-89.2089,Hydro,Michigan,Ontonagon,26131
Victory Mills,42.9197,-76.5477,Hydro,New York,Cayuga,36011
Vischer Ferry,42.8075,-73.8427,Hydro,New York,Schenectady,36093
Volta 1,40.4591,-121.8671,Hydro,California,Shasta,6089
Volta 2,40.4519,-121.8621,Hydro,California,Shasta,6089
W E Warne,34.6853,-118.7881,Hydro,California,Kern,6029
W K Sanders,44.6253,-72.5309,Hydro,Vermont,Lamoille,50015
W R Gianelli,37.0692,-121.0772,Hydro,California,Merced,6047
Waddell,33.8447,-112.2714,Hydro,Arizona,Maricopa,4013
Waiau Hydro,19.7203,-155.1189,Hydro,Hawaii,Hawaii,15001
Wailuku River Hydroelectric,19.713,-155.1486,Hydro,Hawaii,Hawaii,15001
Wainiha Hydro,22.1963,-159.5561,Hydro,Hawaii,Kauai,15007
Walden,41.56,-74.1952,Hydro,New York,Orange,36071
Wallace Dam,33.3498,-83.1574,Hydro,Georgia,Hancock,13141
Wallenpaupack,41.4679,-75.1309,Hydro,Pennsylvania,Wayne,42127
Wallowa Falls,45.2667,-117.2127,Hydro,Oregon,Wallowa,41063
Walter Bouldin Dam,32.5839,-86.2831,Hydro,Alabama,Elmore,1051
Walter F George,31.6245,-85.0652,Hydro,Georgia,Clay,13061
Walters,35.6946,-83.0503,Hydro,North Carolina,Haywood,37087
Walterville,44.0696,-122.835,Hydro,Oregon,Lane,41039
Wanapum,46.8731,-119.9703,Hydro,Washington,Grant,53025
Wanship,40.7904,-111.4043,Hydro,Utah,Summit,49043
Wappinger Falls Hydroelectric,41.5984,-73.922,Hydro,New York,Dutchess,36027
Ware Shoals Hydro Project,34.404,-82.2336,Hydro,South Carolina,Greenwood,45047
Warm Springs Hydro Project,38.7221,-123.0112,Hydro,California,Sonoma,6097
Warm Springs Power Enterprises,44.7242,-121.2477,Hydro,Oregon,Jefferson,41031
Warrensburg Hydroelectric,43.4833,-73.7986,Hydro,New York,Warren,36113
Warrior Ridge Hydro,40.54,-78.0346,Hydro,Pennsylvania,Huntingdon,42061
Washoe,39.3022,-119.5604,Hydro,Nevada,Lyon,32019
Watauga,36.3413,-82.1264,Hydro,Tennessee,Carter,47019
Waterbury 22,44.3813,-72.7677,Hydro,Vermont,Washington,50023
Wateree Hydro,34.3355,-80.7021,Hydro,South Carolina,Kershaw,45055
Waterloo Hydroelectric Project,42.9019,-76.8623,Hydro,New York,Seneca,36099
Waterport,43.3272,-78.2394,Hydro,New York,Orleans,36073
Watertown,43.9758,-75.8747,Hydro,New York,Jefferson,36045
Watts Bar Hydro,35.6197,-84.7855,Hydro,Tennessee,Rhea,47143
Wausau,44.9575,-89.6367,Hydro,Wisconsin,Marathon,55073
Way Dam,46.1592,-88.2353,Hydro,Michigan,Iron,26071
Webber,42.9528,-84.9025,Hydro,Michigan,Ionia,26067
Webbers Falls,35.5531,-95.1708,Hydro,Oklahoma,Muskogee,40101
Weber,41.1376,-111.8849,Hydro,Utah,Weber,49057
Weeks Falls,47.4335,-121.6483,Hydro,Washington,King,53033
Weiss Dam,34.1721,-85.7538,Hydro,Alabama,Cherokee,1019
Wells,47.9469,-119.8653,Hydro,Washington,Okanogan,53047
West Buxton,43.6669,-70.6021,Hydro,Maine,York,23031
West Charleston,44.8874,-72.0554,Hydro,Vermont,Orleans,50019
West Danville 15,44.4056,-72.1881,Hydro,Vermont,Caledonia,50005
West Delaware Tunnel Plant,41.8596,-74.5103,Hydro,New York,Ulster,36111
West End Dam Hydroelectric Project,43.9829,-75.6206,Hydro,New York,Jefferson,36045
West Enfield Hydro,45.2497,-68.6483,Hydro,Maine,Penobscot,23019
West Point (GA),32.9187,-85.1887,Hydro,Georgia,Troup,13285
West Point PH,38.4209,-120.5496,Hydro,California,Amador,6005
Weston Hydro,44.7639,-69.7183,Hydro,Maine,Somerset,23025
Weybridge,44.0661,-73.2158,Hydro,Vermont,Addison,50001
Wheeler Dam,34.8069,-87.3819,Hydro,Alabama,Lauderdale,1077
Whillock,35.1276,-92.7903,Hydro,Arkansas,Conway,5029
Whiskeytown,40.5976,-122.5387,Hydro,California,Shasta,6089
White Rapids,45.4821,-87.8022,Hydro,Michigan,Dickinson,26043
White River (WI),46.4983,-90.9039,Hydro,Wisconsin,Ashland,55003
White River Lock and Dam 1,35.7574,-91.6369,Hydro,Arkansas,Independence,5063
White River Lock and Dam 2,35.744,-91.7654,Hydro,Arkansas,Independence,5063
White River Lock and Dam 3,35.8436,-91.8505,Hydro,Arkansas,Independence,5063
White Rock/Slab Creek,38.7653,-120.7874,Hydro,California,El Dorado,6017
Whitewater Hydro Plant,33.9347,-116.6405,Hydro,California,Riverside,6065
Whiting,44.4889,-89.5756,Hydro,Wisconsin,Portage,55097
Whitman,55.3281,-131.5308,Hydro,Alaska,Ketchikan Gateway,2130
Whitney,31.8694,-97.3667,Hydro,Texas,Bosque,48035
Wilbur,36.3417,-82.1264,Hydro,Tennessee,Carter,47019
Wilder,43.6679,-72.3036,Hydro,Vermont,Windsor,50027
William F Matson Generating Station,40.4329,-78.0029,Hydro,Pennsylvania,Huntingdon,42061
Williams Fork Hydro Plant,40.035,-106.2053,Hydro,Colorado,Grand,8049
Williams Hydro,44.9589,-69.8703,Hydro,Maine,Somerset,23025
Willow Island Hydroelectric Plant,39.3578,-81.3179,Hydro,Ohio,Washington,39167
Wilson Dam,34.7978,-87.6254,Hydro,Alabama,Lauderdale,1077
Wilson Lake Hydroelectric Project,42.6289,-114.1747,Hydro,Idaho,Twin Falls,16083
Winfield,38.5274,-81.9139,Hydro,West Virginia,Putnam,54079
Winton,47.9344,-91.7639,Hydro,Minnesota,St Louis,27137
Wisconsin Rapids,44.3939,-89.825,Hydro,Wisconsin,Wood,55141
Wiscoy 170,42.5042,-78.0828,Hydro,New York,Allegany,36003
Wise,38.8899,-121.0985,Hydro,California,Placer,6061
Wissota,44.9378,-91.3406,Hydro,Wisconsin,Chippewa,55017
Wolf Creek,36.8691,-85.147,Hydro,Kentucky,Russell,21207
Woodleaf,39.5538,-121.2041,Hydro,California,Yuba,6115
Woodward Power Plant,37.8607,-120.8792,Hydro,California,Stanislaus,6099
Worumbo Hydro Station,43.9947,-70.0619,Hydro,Maine,Androscoggin,23001
Wrightsville Hydro Plant,44.3097,-72.5753,Hydro,Vermont,Washington,50023
Wylie,35.0218,-81.0078,Hydro,South Carolina,York,45091
Wyman Hydro,45.0703,-69.9064,Hydro,Maine,Franklin,23007
Wynoochee,47.3851,-123.6052,Hydro,Washington,Grays Harbor,53027
Yale,45.9628,-122.3355,Hydro,Washington,Clark,53011
Yards Creek,41.0006,-75.0314,Hydro,New Jersey,Warren,34041
Yates Dam,32.5743,-85.8901,Hydro,Alabama,Elmore,1051
Yellowtail,45.3074,-107.9575,Hydro,Montana,Big Horn,30003
Yelm,46.9749,-122.6358,Hydro,Washington,Thurston,53067
Yonah,34.6815,-83.3426,Hydro,Georgia,Stephens,13257
Yorba Linda,33.9117,-117.8192,Hydro,California,Orange,6059
York Haven,40.1136,-76.712,Hydro,Pennsylvania,Lancaster,42071
Yough Hydro Power,39.8016,-79.3682,Hydro,Pennsylvania,Fayette,42051
Youngs Creek Hydroelectric Project,47.7916,-121.8,Hydro,Washington,Snohomish,53061
